Time,PosX,PosY,PosZ,Altitude,VelX,VelY,VelZ,AccX,AccY,AccZ,AccGX,AccGY,AccGZ,Roll,Pitch,Yaw,GyroX,GyroY,GyroZ,AngularAccX,AngularAccY,AngularAccZ,YTVC,ZTVC,PitchSetpoint,YawSetpoint,Apogee
25.23,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.24,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.25,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.26,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.27,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.28,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.29,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.3,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.31,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.32,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.33,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.34,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.35,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.36,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.37,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.38,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.39,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.4,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.41,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.42,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.43,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.44,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.45,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.46,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.47,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.48,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.49,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.5,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.51,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.52,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.53,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.54,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.55,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.56,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.57,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.58,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.59,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.6,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.61,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.62,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.63,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.64,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.65,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.66,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.67,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.68,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.69,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.7,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.71,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.72,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.73,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.74,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.75,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.76,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.77,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.78,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.79,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.8,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.81,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.82,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.83,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.84,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.85,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.86,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.87,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.88,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.89,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.9,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.91,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.92,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.93,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.94,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.95,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.96,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.97,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.98,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.99,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.0,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.01,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.02,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.03,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.04,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.05,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.06,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.07,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.08,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.09,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.1,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.11,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.12,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.13,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.14,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.15,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.16,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.17,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.18,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.19,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.2,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.21,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.22,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.23,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.24,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.25,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.26,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.27,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.28,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.29,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.3,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.31,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.32,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.33,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.34,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.35,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.36,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.37,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.38,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
26.39,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
